filename_adv,type_adv,RA_center_adv,DEC_center_adv,sig_adv,Nr_adv,RA_adv,DEC_adv,Roll_adv,base_name,attack,level,filename_gen,type_gen,RA_center_gen,DEC_center_gen,sig_gen,Nr_gen,RA_gen,DEC_gen,Roll_gen,RA_error,DEC_error,Roll_error
20090107_184901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090107_184901_s4h1A.fts,tiny_noise,very_subtle,20090107_184901_s4h1A.fts,genuine,340.0,-5.0,0.0016919,16.0,345.3538,-5.9998,-156.2212,,,
20090107_192901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090107_192901_s4h1A.fts,tiny_noise,very_subtle,20090107_192901_s4h1A.fts,genuine,340.0,-5.0,0.00088129,14.0,345.3806,-5.9889,-156.223,,,
20090107_200901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090107_200901_s4h1A.fts,tiny_noise,very_subtle,20090107_200901_s4h1A.fts,genuine,340.0,-5.0,0.00084408,14.0,345.4076,-5.9788,-156.2209,,,
20090107_212901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090107_212901_s4h1A.fts,tiny_noise,very_subtle,20090107_212901_s4h1A.fts,genuine,340.0,5.0,0.00062063,10.0,345.4605,-5.9562,-156.2116,,,
20090107_224901_s4h1A__tiny_noise__very_subtle.fts,adversarial,340.0,-5.0,0.0014353,7.0,345.5152,-5.9325,-156.2009,20090107_224901_s4h1A.fts,tiny_noise,very_subtle,20090107_224901_s4h1A.fts,genuine,340.0,5.0,0.0014174,11.0,345.514,-5.9342,-156.2071,0.0011999999999829924,0.0016999999999995907,0.006200000000006867
20090108_000901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090108_000901_s4h1A.fts,tiny_noise,very_subtle,20090108_000901_s4h1A.fts,genuine,340.0,-5.0,0.00051278,11.0,345.5668,-5.9115,-156.2027,,,
20090108_004901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090108_004901_s4h1A.fts,tiny_noise,very_subtle,20090108_004901_s4h1A.fts,genuine,340.0,-5.0,0.00041452,11.0,345.5936,-5.9007,-156.1989,,,
20090108_012901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090108_012901_s4h1A.fts,tiny_noise,very_subtle,20090108_012901_s4h1A.fts,genuine,350.0,-55.0,0.001086,14.0,345.6204,-5.8895,-156.1977,,,
20090108_020901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090108_020901_s4h1A.fts,tiny_noise,very_subtle,20090108_020901_s4h1A.fts,genuine,340.0,5.0,0.0014398,11.0,345.647,-5.8784,-156.1939,,,
20090108_024901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090108_024901_s4h1A.fts,tiny_noise,very_subtle,20090108_024901_s4h1A.fts,genuine,340.0,5.0,0.00057982,10.0,345.6741,-5.8673,-156.1903,,,
20090108_044901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090108_044901_s4h1A.fts,tiny_noise,very_subtle,20090108_044901_s4h1A.fts,genuine,340.0,5.0,0.00089227,10.0,345.7534,-5.8336,-156.1833,,,
20090108_052901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090108_052901_s4h1A.fts,tiny_noise,very_subtle,20090108_052901_s4h1A.fts,genuine,340.0,5.0,0.00092795,10.0,345.7796,-5.8223,-156.1777,,,
20090108_060901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090108_060901_s4h1A.fts,tiny_noise,very_subtle,20090108_060901_s4h1A.fts,genuine,340.0,5.0,0.00090492,9.0,345.806,-5.8115,-156.1799,,,
20090108_064901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090108_064901_s4h1A.fts,tiny_noise,very_subtle,20090108_064901_s4h1A.fts,genuine,340.0,5.0,0.00090938,10.0,345.8335,-5.8011,-156.1753,,,
20090108_072901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090108_072901_s4h1A.fts,tiny_noise,very_subtle,20090108_072901_s4h1A.fts,genuine,340.0,5.0,0.00093112,10.0,345.8604,-5.7898,-156.1731,,,
20090108_112901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090108_112901_s4h1A.fts,tiny_noise,very_subtle,20090108_112901_s4h1A.fts,genuine,340.0,5.0,0.00040824,9.0,346.0193,-5.7231,-156.1511,,,
20090108_120901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090108_120901_s4h1A.fts,tiny_noise,very_subtle,20090108_120901_s4h1A.fts,genuine,350.0,-35.0,0.00061658,10.0,346.0468,-5.713,-156.149,,,
20090108_124901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090108_124901_s4h1A.fts,tiny_noise,very_subtle,20090108_124901_s4h1A.fts,genuine,340.0,5.0,0.00069153,10.0,346.0729,-5.7016,-156.146,,,
20090108_132901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090108_132901_s4h1A.fts,tiny_noise,very_subtle,20090108_132901_s4h1A.fts,genuine,340.0,5.0,0.00043467,9.0,346.0997,-5.6897,-156.1401,,,
20090108_180901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090108_180901_s4h1A.fts,tiny_noise,very_subtle,20090108_180901_s4h1A.fts,genuine,340.0,5.0,0.00068643,10.0,346.287,-5.6125,-156.1173,,,
20090109_060901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090109_060901_s4h1A.fts,tiny_noise,very_subtle,20090109_060901_s4h1A.fts,genuine,340.0,-5.0,0.00036367,6.0,346.7653,-5.4124,-156.0682,,,
20090109_092901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090109_092901_s4h1A.fts,tiny_noise,very_subtle,20090109_092901_s4h1A.fts,genuine,340.0,-5.0,0.00048363,6.0,346.8992,-5.3589,-156.0654,,,
20090109_100901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090109_100901_s4h1A.fts,tiny_noise,very_subtle,20090109_100901_s4h1A.fts,genuine,340.0,-5.0,0.00040413,6.0,346.925,-5.3464,-156.0535,,,
20090109_104901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090109_104901_s4h1A.fts,tiny_noise,very_subtle,20090109_104901_s4h1A.fts,genuine,340.0,-5.0,0.00050084,6.0,346.952,-5.3358,-156.0558,,,
20090109_120901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090109_120901_s4h1A.fts,tiny_noise,very_subtle,20090109_120901_s4h1A.fts,genuine,340.0,5.0,0.00091275,10.0,347.0051,-5.3138,-156.0538,,,
20090109_124901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090109_124901_s4h1A.fts,tiny_noise,very_subtle,20090109_124901_s4h1A.fts,genuine,,,,,,,,,,
20090109_132901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090109_132901_s4h1A.fts,tiny_noise,very_subtle,20090109_132901_s4h1A.fts,genuine,350.0,-5.0,0.00049401,16.0,347.0582,-5.2916,-156.0368,,,
20090110_000901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090110_000901_s4h1A.fts,tiny_noise,very_subtle,20090110_000901_s4h1A.fts,genuine,350.0,-5.0,9.0589e-05,8.0,347.4834,-5.1134,-156.0048,,,
20090110_124901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090110_124901_s4h1A.fts,tiny_noise,very_subtle,20090110_124901_s4h1A.fts,genuine,350.0,-5.0,0.0001968,16.0,347.9911,-4.902,-155.9628,,,
20090110_132901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090110_132901_s4h1A.fts,tiny_noise,very_subtle,20090110_132901_s4h1A.fts,genuine,350.0,-5.0,0.00015981,16.0,348.0178,-4.8912,-155.9726,,,
20090110_140901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090110_140901_s4h1A.fts,tiny_noise,very_subtle,20090110_140901_s4h1A.fts,genuine,350.0,-5.0,0.00022413,16.0,348.0442,-4.8799,-155.9565,,,
20090110_144901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090110_144901_s4h1A.fts,tiny_noise,very_subtle,20090110_144901_s4h1A.fts,genuine,350.0,-5.0,0.00070402,23.0,348.0706,-4.8686,-155.9633,,,
20090110_152901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090110_152901_s4h1A.fts,tiny_noise,very_subtle,20090110_152901_s4h1A.fts,genuine,350.0,-5.0,0.00056147,23.0,348.0971,-4.8573,-155.9498,,,
20090110_160901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090110_160901_s4h1A.fts,tiny_noise,very_subtle,20090110_160901_s4h1A.fts,genuine,350.0,-5.0,0.00061926,23.0,348.1246,-4.8428,-155.9716,,,
20090110_164901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090110_164901_s4h1A.fts,tiny_noise,very_subtle,20090110_164901_s4h1A.fts,genuine,350.0,-5.0,0.00049475,21.0,348.1521,-4.8294,-155.978,,,
20090110_172901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090110_172901_s4h1A.fts,tiny_noise,very_subtle,20090110_172901_s4h1A.fts,genuine,350.0,-5.0,0.00056923,23.0,348.1769,-4.8237,-155.9491,,,
20090110_180901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090110_180901_s4h1A.fts,tiny_noise,very_subtle,20090110_180901_s4h1A.fts,genuine,350.0,-5.0,0.00060851,23.0,348.2042,-4.8118,-155.9689,,,
20090110_184901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090110_184901_s4h1A.fts,tiny_noise,very_subtle,20090110_184901_s4h1A.fts,genuine,350.0,-5.0,0.00058159,23.0,348.2305,-4.7971,-155.9618,,,
20090110_192901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090110_192901_s4h1A.fts,tiny_noise,very_subtle,20090110_192901_s4h1A.fts,genuine,350.0,-5.0,0.00045872,20.0,348.2567,-4.785,-155.9566,,,
20090110_200901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090110_200901_s4h1A.fts,tiny_noise,very_subtle,20090110_200901_s4h1A.fts,genuine,350.0,-5.0,0.00056342,23.0,348.2829,-4.7782,-155.9354,,,
20090110_212901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090110_212901_s4h1A.fts,tiny_noise,very_subtle,20090110_212901_s4h1A.fts,genuine,350.0,-5.0,0.00051143,23.0,348.3365,-4.7523,-155.9511,,,
20090111_000901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_000901_s4h1A.fts,tiny_noise,very_subtle,20090111_000901_s4h1A.fts,genuine,350.0,-5.0,0.00045005,22.0,348.4455,-4.7063,-155.9642,,,
20090111_004901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_004901_s4h1A.fts,tiny_noise,very_subtle,20090111_004901_s4h1A.fts,genuine,350.0,-5.0,0.00043107,22.0,348.472,-4.6959,-155.9581,,,
20090111_012901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_012901_s4h1A.fts,tiny_noise,very_subtle,20090111_012901_s4h1A.fts,genuine,350.0,-5.0,0.00040606,22.0,348.4986,-4.6836,-155.9573,,,
20090111_024901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_024901_s4h1A.fts,tiny_noise,very_subtle,20090111_024901_s4h1A.fts,genuine,350.0,-5.0,0.00013104,17.0,348.5486,-4.6685,-155.912,,,
20090111_040901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_040901_s4h1A.fts,tiny_noise,very_subtle,20090111_040901_s4h1A.fts,genuine,350.0,-5.0,0.00038908,22.0,348.6022,-4.6455,-155.9093,,,
20090111_044901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_044901_s4h1A.fts,tiny_noise,very_subtle,20090111_044901_s4h1A.fts,genuine,350.0,-5.0,0.00034681,22.0,348.6286,-4.6343,-155.9023,,,
20090111_052901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_052901_s4h1A.fts,tiny_noise,very_subtle,20090111_052901_s4h1A.fts,genuine,350.0,-5.0,0.00031583,22.0,348.6555,-4.6238,-155.9028,,,
20090111_064901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_064901_s4h1A.fts,tiny_noise,very_subtle,20090111_064901_s4h1A.fts,genuine,350.0,-5.0,0.00047591,23.0,348.7089,-4.6024,-155.8962,,,
20090111_072901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_072901_s4h1A.fts,tiny_noise,very_subtle,20090111_072901_s4h1A.fts,genuine,350.0,-5.0,0.00038348,23.0,348.7353,-4.5916,-155.8946,,,
20090111_080901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_080901_s4h1A.fts,tiny_noise,very_subtle,20090111_080901_s4h1A.fts,genuine,350.0,-5.0,0.0004391,23.0,348.7617,-4.5801,-155.8988,,,
20090111_084901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_084901_s4h1A.fts,tiny_noise,very_subtle,20090111_084901_s4h1A.fts,genuine,350.0,-5.0,0.00036759,23.0,348.7886,-4.569,-155.898,,,
20090111_092901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_092901_s4h1A.fts,tiny_noise,very_subtle,20090111_092901_s4h1A.fts,genuine,350.0,-5.0,0.00032751,23.0,348.8155,-4.5573,-155.8917,,,
20090111_100901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_100901_s4h1A.fts,tiny_noise,very_subtle,20090111_100901_s4h1A.fts,genuine,350.0,-5.0,0.00035166,23.0,348.842,-4.546,-155.8842,,,
20090111_104901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_104901_s4h1A.fts,tiny_noise,very_subtle,20090111_104901_s4h1A.fts,genuine,350.0,-5.0,0.00033264,22.0,348.8687,-4.5345,-155.889,,,
20090111_112901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_112901_s4h1A.fts,tiny_noise,very_subtle,20090111_112901_s4h1A.fts,genuine,350.0,-5.0,0.00031207,23.0,348.8948,-4.5234,-155.8796,,,
20090111_120901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_120901_s4h1A.fts,tiny_noise,very_subtle,20090111_120901_s4h1A.fts,genuine,350.0,-5.0,0.00031119,23.0,348.9213,-4.5122,-155.8848,,,
20090111_124901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_124901_s4h1A.fts,tiny_noise,very_subtle,20090111_124901_s4h1A.fts,genuine,350.0,-5.0,0.0003198,22.0,348.9484,-4.5015,-155.8776,,,
20090111_132901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_132901_s4h1A.fts,tiny_noise,very_subtle,20090111_132901_s4h1A.fts,genuine,350.0,-5.0,0.00029273,23.0,348.9745,-4.49,-155.8815,,,
20090111_140901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_140901_s4h1A.fts,tiny_noise,very_subtle,20090111_140901_s4h1A.fts,genuine,350.0,-5.0,0.00029637,23.0,349.0018,-4.4799,-155.8792,,,
20090111_144901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_144901_s4h1A.fts,tiny_noise,very_subtle,20090111_144901_s4h1A.fts,genuine,350.0,-5.0,0.00028003,23.0,349.0282,-4.4687,-155.8726,,,
20090111_152901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_152901_s4h1A.fts,tiny_noise,very_subtle,20090111_152901_s4h1A.fts,genuine,350.0,-5.0,0.00028513,23.0,349.055,-4.4566,-155.8725,,,
20090111_160901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_160901_s4h1A.fts,tiny_noise,very_subtle,20090111_160901_s4h1A.fts,genuine,350.0,-5.0,0.00030449,25.0,349.0813,-4.4461,-155.8797,,,
20090111_164901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_164901_s4h1A.fts,tiny_noise,very_subtle,20090111_164901_s4h1A.fts,genuine,350.0,-5.0,0.00024797,24.0,349.1074,-4.4346,-155.8638,,,
20090111_172901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_172901_s4h1A.fts,tiny_noise,very_subtle,20090111_172901_s4h1A.fts,genuine,350.0,-5.0,0.0002391,25.0,349.134,-4.4233,-155.8637,,,
20090111_180901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_180901_s4h1A.fts,tiny_noise,very_subtle,20090111_180901_s4h1A.fts,genuine,350.0,-5.0,0.00020953,24.0,349.1607,-4.4123,-155.8631,,,
20090111_184901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_184901_s4h1A.fts,tiny_noise,very_subtle,20090111_184901_s4h1A.fts,genuine,350.0,-5.0,0.00021117,24.0,349.1872,-4.401,-155.8574,,,
20090111_192901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_192901_s4h1A.fts,tiny_noise,very_subtle,20090111_192901_s4h1A.fts,genuine,350.0,-5.0,0.00018959,24.0,349.2133,-4.3901,-155.8572,,,
20090111_200901_s4h1A__tiny_noise__very_subtle.fts,adversarial,350.0,-5.0,8.3546e-05,8.0,349.2396,-4.3781,-155.8458,20090111_200901_s4h1A.fts,tiny_noise,very_subtle,20090111_200901_s4h1A.fts,genuine,350.0,-5.0,0.00021591,25.0,349.2401,-4.3799,-155.8617,-0.0004999999999881766,0.0018000000000002458,0.015900000000016234
20090111_204901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_204901_s4h1A.fts,tiny_noise,very_subtle,20090111_204901_s4h1A.fts,genuine,350.0,-5.0,0.00017624,24.0,349.2673,-4.3685,-155.8548,,,
20090111_212901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_212901_s4h1A.fts,tiny_noise,very_subtle,20090111_212901_s4h1A.fts,genuine,,,,,,,,,,
20090111_220901_s4h1A__tiny_noise__very_subtle.fts,adversarial,350.0,-5.0,7.5894e-05,8.0,349.3179,-4.344,-155.8399,20090111_220901_s4h1A.fts,tiny_noise,very_subtle,20090111_220901_s4h1A.fts,genuine,350.0,-5.0,0.00018496,24.0,349.3198,-4.3457,-155.8471,-0.0018999999999778083,0.0016999999999995907,0.0072000000000116415
20090111_224901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_224901_s4h1A.fts,tiny_noise,very_subtle,20090111_224901_s4h1A.fts,genuine,350.0,-5.0,0.00019928,25.0,349.3461,-4.3341,-155.8452,,,
20090111_232901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090111_232901_s4h1A.fts,tiny_noise,very_subtle,20090111_232901_s4h1A.fts,genuine,350.0,-5.0,0.00019783,25.0,349.3734,-4.3242,-155.8481,,,
20090112_000901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090112_000901_s4h1A.fts,tiny_noise,very_subtle,20090112_000901_s4h1A.fts,genuine,350.0,-5.0,0.00018685,25.0,349.3998,-4.312,-155.8453,,,
20090112_004901_s4h1A__tiny_noise__very_subtle.fts,adversarial,350.0,-5.0,8.9335e-05,8.0,349.4241,-4.299,-155.8319,20090112_004901_s4h1A.fts,tiny_noise,very_subtle,20090112_004901_s4h1A.fts,genuine,350.0,-5.0,0.00019765,25.0,349.4251,-4.3004,-155.8398,-0.0009999999999763531,0.0013999999999994017,0.007900000000006457
20090112_012901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090112_012901_s4h1A.fts,tiny_noise,very_subtle,20090112_012901_s4h1A.fts,genuine,350.0,-5.0,0.00019232,25.0,349.4524,-4.2861,-155.8244,,,
20090112_104901_s4h1A__tiny_noise__very_subtle.fts,adversarial,350.0,-5.0,0.00013539,7.0,349.824,-4.1299,-155.7881,20090112_104901_s4h1A.fts,tiny_noise,very_subtle,20090112_104901_s4h1A.fts,genuine,,,,,,,,,,
20090112_160901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090112_160901_s4h1A.fts,tiny_noise,very_subtle,20090112_160901_s4h1A.fts,genuine,350.0,-5.0,0.00019524,26.0,350.036,-4.0417,-155.7852,,,
20090112_164901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090112_164901_s4h1A.fts,tiny_noise,very_subtle,20090112_164901_s4h1A.fts,genuine,350.0,-5.0,0.00022932,27.0,350.0631,-4.0302,-155.7878,,,
20090112_172901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090112_172901_s4h1A.fts,tiny_noise,very_subtle,20090112_172901_s4h1A.fts,genuine,350.0,-5.0,0.00021218,27.0,350.089,-4.0193,-155.7897,,,
20090112_180901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090112_180901_s4h1A.fts,tiny_noise,very_subtle,20090112_180901_s4h1A.fts,genuine,350.0,-5.0,0.00026604,27.0,350.1158,-4.0073,-155.7827,,,
20090112_232901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090112_232901_s4h1A.fts,tiny_noise,very_subtle,20090112_232901_s4h1A.fts,genuine,350.0,-5.0,0.00031389,27.0,350.3283,-3.9181,-155.7645,,,
20090113_040901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090113_040901_s4h1A.fts,tiny_noise,very_subtle,20090113_040901_s4h1A.fts,genuine,350.0,-5.0,0.00033692,26.0,350.5138,-3.8395,-155.7577,,,
20090113_044901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090113_044901_s4h1A.fts,tiny_noise,very_subtle,20090113_044901_s4h1A.fts,genuine,350.0,-5.0,0.00041604,26.0,350.54,-3.8277,-155.7465,,,
20090113_060901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090113_060901_s4h1A.fts,tiny_noise,very_subtle,20090113_060901_s4h1A.fts,genuine,350.0,-5.0,0.00037575,25.0,350.5928,-3.8059,-155.7481,,,
20090113_092901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090113_092901_s4h1A.fts,tiny_noise,very_subtle,20090113_092901_s4h1A.fts,genuine,350.0,-5.0,0.00040236,26.0,350.7248,-3.7481,-155.7293,,,
20090113_104901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090113_104901_s4h1A.fts,tiny_noise,very_subtle,20090113_104901_s4h1A.fts,genuine,350.0,-5.0,0.00039421,26.0,350.778,-3.7254,-155.7244,,,
20090120_120901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090120_120901_s4h1A.fts,tiny_noise,very_subtle,20090120_120901_s4h1A.fts,genuine,0.0,5.0,0.0016449,16.0,-2.5031,-0.8514,-155.472,,,
20090120_124901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090120_124901_s4h1A.fts,tiny_noise,very_subtle,20090120_124901_s4h1A.fts,genuine,0.0,5.0,0.00065697,16.0,-2.4768,-0.8395,-155.4674,,,
20090120_132901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090120_132901_s4h1A.fts,tiny_noise,very_subtle,20090120_132901_s4h1A.fts,genuine,0.0,5.0,0.0017973,17.0,-2.4507,-0.8277,-155.4658,,,
20090120_140901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090120_140901_s4h1A.fts,tiny_noise,very_subtle,20090120_140901_s4h1A.fts,genuine,0.0,5.0,0.00060889,16.0,-2.4237,-0.8165,-155.469,,,
20090120_144901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090120_144901_s4h1A.fts,tiny_noise,very_subtle,20090120_144901_s4h1A.fts,genuine,0.0,5.0,0.00061804,16.0,-2.3974,-0.8053,-155.4627,,,
20090120_152901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090120_152901_s4h1A.fts,tiny_noise,very_subtle,20090120_152901_s4h1A.fts,genuine,0.0,5.0,0.0005957,16.0,-2.371,-0.7932,-155.4669,,,
20090120_160901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090120_160901_s4h1A.fts,tiny_noise,very_subtle,20090120_160901_s4h1A.fts,genuine,,,,,,,,,,
20090120_164901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090120_164901_s4h1A.fts,tiny_noise,very_subtle,20090120_164901_s4h1A.fts,genuine,0.0,5.0,0.00062,16.0,-2.3188,-0.7703,-155.466,,,
20090120_172901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090120_172901_s4h1A.fts,tiny_noise,very_subtle,20090120_172901_s4h1A.fts,genuine,0.0,5.0,0.0008665,17.0,-2.292,-0.7598,-155.4652,,,
20090120_180901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090120_180901_s4h1A.fts,tiny_noise,very_subtle,20090120_180901_s4h1A.fts,genuine,0.0,5.0,0.00058774,17.0,-2.2654,-0.7486,-155.4679,,,
20090120_184901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090120_184901_s4h1A.fts,tiny_noise,very_subtle,20090120_184901_s4h1A.fts,genuine,0.0,5.0,0.00084794,17.0,-2.2379,-0.7395,-155.4756,,,
20090120_192901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090120_192901_s4h1A.fts,tiny_noise,very_subtle,20090120_192901_s4h1A.fts,genuine,0.0,5.0,0.00078775,17.0,-2.2116,-0.7286,-155.4761,,,
20090120_200901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090120_200901_s4h1A.fts,tiny_noise,very_subtle,20090120_200901_s4h1A.fts,genuine,0.0,5.0,0.00078896,16.0,-2.1851,-0.7162,-155.4699,,,
20090120_204901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090120_204901_s4h1A.fts,tiny_noise,very_subtle,20090120_204901_s4h1A.fts,genuine,0.0,5.0,0.00077967,17.0,-2.1589,-0.7048,-155.4692,,,
20090120_212901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090120_212901_s4h1A.fts,tiny_noise,very_subtle,20090120_212901_s4h1A.fts,genuine,0.0,5.0,0.00076153,16.0,-2.1329,-0.6932,-155.4691,,,
20090120_220901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090120_220901_s4h1A.fts,tiny_noise,very_subtle,20090120_220901_s4h1A.fts,genuine,0.0,5.0,0.00075569,16.0,-2.1062,-0.6822,-155.4704,,,
20090120_224901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090120_224901_s4h1A.fts,tiny_noise,very_subtle,20090120_224901_s4h1A.fts,genuine,0.0,5.0,0.00080892,17.0,-2.0798,-0.6709,-155.4728,,,
20090120_232901_s4h1A__tiny_noise__very_subtle.fts,adversarial,,,,,,,,20090120_232901_s4h1A.fts,tiny_noise,very_subtle,20090120_232901_s4h1A.fts,genuine,0.0,5.0,0.00080422,17.0,-2.0529,-0.6593,-155.4662,,,
